REG_ALUNO,SIGLA_CURS,STATUS,D_ADIMISSA,D_FINAL,D_TRANCA,D_PRELIMI,D_RETORNO,D_PROPOSTA,D_INTEGRADO,D_QUALIFICAÇÃO,D_SEMINÁRIO,D_SITUÇÃO,TOTCREDI,CONCGLOB,NOTAGLOB,COD_BANCA,NIVEL,TITUTESE,APROVADO,O_ACADEM,O_PESQ1,O_PESQ2,O_PESQ3,O_PESQ4,Observação
3.6889200000000000e+08,"ISO","Concluído","03/02/00 00:00:00",,,,,,,,,,3.0000000000000000e+00,"C+",2.30099988e+00,,"Isolado",,"Sim",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.6897200000000000e+08,"ETEPCP","Concluído","03/02/00 00:00:00","08/29/02 00:00:00",,,,"06/08/01 00:00:00",,,,"08/29/02 00:00:00",3.9000000000000000e+01,"A-",3.58988881e+00,,"Mestrado","""ANÁLISE EXPERIMENTAL EM CHAMAS DIFUSIVAS PULSADAS DE GÁS NATURAL""","Sim",2.1180000000000000e+04,9.1804000000000000e+04,2.3687924852000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
3.6897200300000000e+08,"ETEPCP","Desistiu","03/06/03 00:00:00",,,,,,,,,"09/08/03 00:00:00",,,0.00000000e+00,,"Doutorado",,,2.1180000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.6900200000000000e+08,"ISO","Desligado","03/02/00 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.6919200000000000e+08,"GES","Concluído","03/02/00 00:00:00","02/19/04 00:00:00",,,,"05/24/02 00:00:00",,"09/05/01 00:00:00",,"02/19/04 00:00:00",9.3000000000000000e+01,"A-",3.62827277e+00,,"Doutorado","""OBSERVAÇÕES DE ONDAS PLANETÁRIAS NA REGIÃO DA MESOPAUSA EQUATORIAL E DE BAIXAS LATITUDES DO HEMISFÉRIO SUL""","Sim",9.8736000000000000e+04,4.8500000000000000e+02,8.0268000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.6927199900000000e+08,"ISO","Desligado","03/01/99 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.6935200000000000e+08,"ETECMC","Concluído","06/01/00 00:00:00","07/12/05 00:00:00",,,,"10/22/02 00:00:00",,"12/13/01 00:00:00",,"07/12/05 00:00:00",8.9000000000000000e+01,"A ",4.08988857e+00,,"Doutorado","""ESTUDO DA DINÂMICA DE PEQUENOS DETRITOS ESPACIAIS E METEORÓIDES""","Sim",2.1180000000000000e+04,4.1259188050000000e+09,2.1180000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.6943200000000000e+08,"ETECMC","Concluído","06/01/00 00:00:00","07/11/05 00:00:00",,,,"08/29/02 00:00:00",,"12/12/01 00:00:00",,"07/11/05 00:00:00",9.7000000000000000e+01,"A ",4.02322197e+00,,"Doutorado","""ESTABILIDADE DE HIPOTÉTICOS SATÉLITES DE PLANETAS EXTRA-SOLARES""","Sim",2.1180000000000000e+04,4.1259188050000000e+09,2.0974140872000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
3.6951200000000000e+08,"SER","Concluído","03/02/00 00:00:00","05/21/04 00:00:00",,,,"04/25/02 00:00:00",,"08/31/01 00:00:00",,"05/21/04 00:00:00",8.6000000000000000e+01,"A-",3.71253848e+00,,"Doutorado","""DESENVOLVIMENTO DE MODELO DE DISPONIBILIDADE DE FITOMASSA AÉREA PARA FORMAÇÕES CAMPESTRES NATURAIS A PARTIR DE DADOS ESPECTRAIS ORBITAIS E AGROMETEOROLÓGICOS""","Sim",5.9870000000000000e+04,9.8043000000000000e+04,5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.6986200000000000e+08,"SER","Concluído","03/02/00 00:00:00","06/01/04 00:00:00",,,,"05/29/02 00:00:00",,"08/30/01 00:00:00",,"06/01/04 00:00:00",8.9000000000000000e+01,"A-",3.59299994e+00,,"Doutorado","""MODELAGEM DOS PADRÕES TEMPORAL E ESPACIAL DA PRODUTIVIDADE PRIMÁRIA BRUTA NA REGIÃO DO TAPAJÓS: UMA ANÁLISE MULTI-ESCALA""","Sim",5.9870000000000000e+04,8.0705000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.6994200000000000e+08,"SER","Desligado","03/02/00 00:00:00",,,,,,,,,"07/14/00 00:00:00",3.3000000000000000e+01,"C-",1.80100000e+00,,"Doutorado",,"Não",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7001200000000000e+08,"SER","Concluído","03/02/00 00:00:00","12/15/04 00:00:00",,,,"06/03/02 00:00:00",,,,"12/15/04 00:00:00",8.8000000000000000e+01,"A-",3.63671422e+00,,"Doutorado","""MONITORAMENTO E CARACTERIZAÇÃO DE ÁREAS SUBMETIDAS À EXPLORAÇÃO FLORESTAL NA AMAZÔNIA POR TÉCNICAS DE DETECÇÃO DE MUDANÇAS""","Sim",5.9870000000000000e+04,2.3868000000000000e+04,8.7211000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7028200000000000e+08,"SER","Concluído","03/02/00 00:00:00","04/30/04 00:00:00",,,,"09/03/02 00:00:00",,"02/04/02 00:00:00",,"04/30/04 00:00:00",9.0000000000000000e+01,"A-",3.70766664e+00,,"Doutorado","""GEOTECNOLOGIAS EM UM SISTEMA DE ESTIMATIVA DA PRODUÇÃO DE SOJA: ESTUDO DE CASO NO RIO GRANDE DO SUL""","Sim",5.9870000000000000e+04,7.5000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7044200000000000e+08,"MET","Concluído","03/02/00 00:00:00","03/31/05 00:00:00",,,,"06/07/02 00:00:00",,"09/04/01 00:00:00",,"03/31/05 00:00:00",9.5000000000000000e+01,"B+",3.35100007e+00,,"Doutorado","""ESTUDOS DA CAMADA LIMITE NOTURNA NA AMAZÔNIA""","Sim",5.6316000000000000e+04,2.5338498200000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7060200000000000e+08,"CAP","Concluído","06/01/00 00:00:00","07/29/04 00:00:00",,,,"06/04/02 00:00:00",,"09/04/01 00:00:00",,"07/29/04 00:00:00",8.4000000000000000e+01,"A+",4.11528540e+00,,"Doutorado","""ALGORITMOS EVOLUTIVOS HÍBRIDOS COM DETECÇÃO DE REGIÕES PROMISSORAS EM ESPAÇOS DE BUSCA CONTÍNUOS E DISCRETOS""","Sim",4.8437000000000000e+04,9.3106000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7079199900000000e+08,"ISO","Concluído","03/01/99 00:00:00",,,,,,,,,,9.0000000000000000e+00,"A-",3.73433328e+00,,"Isolado",,"Sim",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7087200000000000e+08,"CAP","Desligado","03/02/00 00:00:00",,,,,,,,,"06/20/00 00:00:00",0.0000000000000000e+00,"D",1.00000005e-03,,"Doutorado",,"Não",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7095200000000000e+08,"CAP","Concluído","03/02/00 00:00:00","08/20/04 00:00:00",,,,"05/28/02 00:00:00",,"07/10/01 00:00:00",,"08/20/04 00:00:00",9.2000000000000000e+01,"A-",3.61528563e+00,,"Doutorado","""PROCEDÊNCIA DE DADOS: TEORIA E APLICAÇÕES AO PROCESSAMENTO DE IMAGENS""","Sim",4.8437000000000000e+04,1.7027000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7109200000000000e+08,"CAP","Concluído","03/02/00 00:00:00","12/09/05 00:00:00",,,,"12/12/02 00:00:00",,"06/05/02 00:00:00",,"12/09/05 00:00:00",8.4000000000000000e+01,"A-",3.75814295e+00,,"Doutorado","""UMA ABORDAGEM INTEGRADA PARA EDUCAÇÃO A DISTÂNCIA USANDO GESTÃO DE PROCESSOS E SIMULAÇÃO DE SISTEMAS""","Sim",4.8437000000000000e+04,5.9889000000000000e+04,6.1861626720000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
3.7117200000000000e+08,"CAP","Desligado","03/02/00 00:00:00",,,,,,,,,,3.0000000000000000e+00,"D",1.00100005e+00,,"Doutorado",,"Não",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7125200000000000e+08,"CAP","Concluído","03/02/00 00:00:00","03/18/05 00:00:00",,,,"12/10/01 00:00:00",,"05/28/01 00:00:00",,"03/18/05 00:00:00",8.4000000000000000e+01,"A-",3.80100012e+00,,"Doutorado","""MÉTODOS DE GERAÇÃO DE COLUNAS PARA O PROBLEMA DE ATRIBUIÇÃO""","Sim",4.8437000000000000e+04,9.3106000000000000e+04,5.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,
3.7133200000000000e+08,"SER","Concluído","03/02/00 00:00:00","09/29/03 00:00:00",,,,"07/05/01 00:00:00",,,,"09/29/03 00:00:00",4.4000000000000000e+01,"B+",3.34742856e+00,,"Mestrado","""CARACTERIZAÇÃO DE FISIONOMIAS VEGETAIS NA AMAZÔNIA ORIENTAL ATRAVÉS DE VIDEOGRAFIA AEROTRANSPORTADA E IMAGENS LANDSAT 7 ETM+""","Sim",5.9870000000000000e+04,1.8640000000000000e+03,9.7993000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7141200000000000e+08,"SER","Concluído","03/02/00 00:00:00","09/22/03 00:00:00",,,,"06/06/01 00:00:00",,,,"09/22/03 00:00:00",4.5000000000000000e+01,"A-",3.78031039e+00,,"Mestrado","""SUBSÍDIOS PARA O PLANEJAMENTO EM ECOTURISMO NA REGIÃO DO MÉDIO RIO GRANDE, MINAS GERAIS, UTILIZANDO GEOPROCESSAMENTO E SENSORIAMENTO REMOTO""","Sim",5.9870000000000000e+04,2.3868000000000000e+04,7.8972000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7176200000000000e+08,"SER","Desistiu","03/02/00 00:00:00",,,,,,,,,"05/02/01 00:00:00",2.5000000000000000e+01,"B+",3.36100006e+00,,"Mestrado",,"Sim",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7184200000000000e+08,"SER","Desligado","03/02/00 00:00:00",,,,,,,,,"07/14/00 00:00:00",3.0000000000000000e+00,"D",6.01000011e-01,,"Mestrado",,"Não",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7192200000000000e+08,"SER","Desistiu","03/02/00 00:00:00",,,,,"07/04/01 00:00:00",,,,,3.0000000000000000e+01,"B ",3.04330778e+00,,"Mestrado",,"Sim",5.9870000000000000e+04,8.7211000000000000e+04,6.1085000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7206200000000000e+08,"SER","Concluído","03/02/00 00:00:00","12/13/02 00:00:00",,,,"04/19/01 00:00:00",,,,"12/13/02 00:00:00",3.8000000000000000e+01,"A-",3.75099993e+00,,"Mestrado","""FUSÃO DE IMAGENS DE SENSORES REMOTOS UTILIZANDO A TRANSFORMADA WAVELET""","Sim",5.9870000000000000e+04,5.8041000000000000e+04,6.5798236000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,
3.7214199900000000e+08,"ISO","Concluído","03/01/99 00:00:00",,,,,,,,,,6.0000000000000000e+00,"A+",4.20099974e+00,,"Isolado",,"Sim",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7222200000000000e+08,"SER","Concluído","03/20/00 00:00:00","04/01/03 00:00:00",,,,"06/08/01 00:00:00",,,,"04/01/03 00:00:00",4.0000000000000000e+01,"B+",3.26499987e+00,,"Mestrado","""PARAMETRIZAÇÃO MULTIFRACTAL EM MODELOS DE DISPERSÃO ATMOSFÉRICA E ESTUDO DE CASO PARA SÃO JOSÉ DOS CAMPOS""","Sim",5.9870000000000000e+04,9.1359000000000000e+04,4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7230200000000000e+08,"SER","Desligado","03/02/00 00:00:00",,,,,,,,,"07/14/00 00:00:00",7.0000000000000000e+00,"C-",1.80100000e+00,,"Mestrado",,"Não",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7249200000000000e+08,"SER","Concluído","03/02/00 00:00:00","06/17/03 00:00:00",,,,"06/05/01 00:00:00",,,,"06/17/03 00:00:00",3.8000000000000000e+01,"B+",3.25484610e+00,,"Mestrado","""RESTAURAÇÃO DE IMAGENS DO SATÉLITE LANDSAT-7""","Sim",5.9870000000000000e+04,5.8041000000000000e+04,9.1812000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7257200000000000e+08,"SER","Concluído","03/02/00 00:00:00","06/27/02 00:00:00",,,,"10/08/01 00:00:00",,,,"06/27/02 00:00:00",4.0000000000000000e+01,"B ",3.02004766e+00,,"Mestrado","""ANÁLISE ESPECTRAL DE SISTEMAS AQUÁTICOS DA AMAZÔNIA PARA A IDENTIFICAÇÃO DE COMPONENTES OPTICAMENTE ATIVOS""","Sim",5.9870000000000000e+04,8.3267000000000000e+04,2.3556145049000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
3.7265200000000000e+08,"SER","Concluído","03/02/00 00:00:00","05/27/02 00:00:00",,,,"05/11/01 00:00:00",,,,"05/27/02 00:00:00",4.4000000000000000e+01,"B+",3.24028563e+00,,"Mestrado","""ANÁLISE DA PAISAGEM DE UM CORREDOR ECOLÓGICO NA SERRA DA MANTIQUEIRA""","Sim",5.9870000000000000e+04,9.7993000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7273200000000000e+08,"SER","Concluído","03/02/00 00:00:00","10/01/03 00:00:00",,,,"05/23/01 00:00:00",,,,"10/01/03 00:00:00",3.8000000000000000e+01,"B+",3.17792296e+00,,"Mestrado","""TRATAMENTO E INTEGRAÇÃO DIGITAL DE IMAGENS SAR (RADARSAT/SCANSAR) E MULTIESPECTRAIS (LANDSAT/TM) COM DADOS AEROMAGNETOMÉTRICOS PARA ESTUDOS GEOLÓGICOS NA PROVÍNCIA MINERAL DE CARAJÁS - PA""","Sim",5.9870000000000000e+04,8.3194000000000000e+04,8.3143000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7281200000000000e+08,"SER","Concluído","03/02/00 00:00:00","04/29/02 00:00:00",,,,"06/06/01 00:00:00",,,,"04/29/02 00:00:00",4.0000000000000000e+01,"A-",3.75099993e+00,,"Mestrado","""ÍNDICE PARA AVALIAÇÃO DE SEGMENTAÇÃO (IAVAS): UMA APLICAÇÃO EM AGRICULTURA""","Sim",5.9870000000000000e+04,9.8043000000000000e+04,9.7780000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7303200000000000e+08,"SER","Concluído","03/02/00 00:00:00","05/21/02 00:00:00",,,,"05/31/01 00:00:00",,,,"05/21/02 00:00:00",3.9000000000000000e+01,"A-",3.48988891e+00,,"Mestrado","""MINIMIZAÇÃO DOS EFEITOS DA FUMAÇA SOBRE O CÁLCULO DO NDVI""","Sim",5.9870000000000000e+04,3.1695310420000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7311200000000000e+08,"SER","Concluído","03/02/00 00:00:00","04/29/02 00:00:00",,,,"06/04/01 00:00:00",,,,"04/29/02 00:00:00",3.9000000000000000e+01,"B+",3.31581473e+00,,"Mestrado","""TECNOLOGIAS GEOESPACIAIS NO SEGURO AGRÍCOLA DO MILHO SAFRINHA""","Sim",5.9870000000000000e+04,7.5000000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7338200000000000e+08,"SER","Concluído","03/02/00 00:00:00","10/09/02 00:00:00",,,,"05/23/01 00:00:00",,,,"10/09/02 00:00:00",3.9000000000000000e+01,"A-",3.67507410e+00,,"Mestrado","""CARACTERIZAÇÃO DE UM SISTEMA IMAGEADOR INFRAVERMELHO TERMAL ATRAVÉS DE SUAS RESOLUÇÕES ESPACIAL E RADIOMÉTRICA""","Sim",5.9870000000000000e+04,9.5605000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7362200000000000e+08,"SER","Desligado","03/02/00 00:00:00",,,,,,,,,"07/14/00 00:00:00",6.0000000000000000e+00,"D",1.43433332e+00,,"Mestrado",,"Não",5.9870000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7370200000000000e+08,"SER","Desistiu","03/02/00 00:00:00",,,,,"03/20/01 00:00:00",,,,"05/23/03 00:00:00",2.8000000000000000e+01,"B+",3.44028568e+00,,"Mestrado",,"Sim",5.9870000000000000e+04,9.1545000000000000e+04,9.1553000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7389200000000000e+08,"SER","Concluído","03/02/00 00:00:00","05/23/03 00:00:00",,,,"05/31/01 00:00:00",,,,"05/23/03 00:00:00",3.6000000000000000e+01,"A-",3.45099998e+00,,"Mestrado","""ESTUDO DA RECORRÊNCIA DE QUEIMADAS E PERMANÊNCIA DE CICATRIZES DO FOGO EM ÁREAS SELECIONADAS DO CERRADO BRASILEIRO, UTILIZANDO IMAGENS TM/LANDSAT""","Sim",5.9870000000000000e+04,7.7976000000000000e+04,8.7211000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7389200400000000e+08,"SER","Concluído","03/01/04 00:00:00","04/17/09 00:00:00",,,,"12/09/05 00:00:00",,"09/02/05 00:00:00",,"04/17/09 00:00:00",8.5000000000000000e+01,"A ",3.86766672e+00,,"Doutorado","""ESTIMATIVA DE ÁREAS QUEIMADAS COM PRODUTOS MODIS COMO SUBSÍDIO À ESTIMATIVA DE EMISSÕES DE GASES DE EFEITO ESTUFA PELA QUEIMA DE BIOMASSA NA AMAZÔNIA E CERRADO BRASILEIROS""","Sim",3.1695310420000000e+10,7.7976000000000000e+04,9.5605000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7397200000000000e+08,"SER","Concluído","03/02/00 00:00:00","06/30/03 00:00:00",,,,"06/07/01 00:00:00",,,,"06/30/03 00:00:00",4.0000000000000000e+01,"A ",4.01171446e+00,,"Mestrado","""INTEGRAÇÃO SEMÂNTICA E DE DADOS ENTRE SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS HETEROGÊNEOS""","Sim",5.9870000000000000e+04,6.1085000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7400200000000000e+08,"SER","Concluído","03/02/00 00:00:00","09/18/02 00:00:00",,,,"05/22/01 00:00:00",,,,"09/18/02 00:00:00",3.8000000000000000e+01,"A-",3.53946161e+00,,"Mestrado","""USO DE IMAGENS RADARSAT-1 PARA FINS DE MAPEAMENTO DE USO DA TERRA E COBERTURA DO SOLO EM AMBIENTE TROPICAL ÚMIDO URBANO: CASO DE MANAUS, ESTADO DO AMAZONAS""","Sim",5.9870000000000000e+04,8.3143000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7419200000000000e+08,"MET","Concluído","03/02/00 00:00:00","04/01/02 00:00:00",,,,"06/08/01 00:00:00",,,,"04/01/02 00:00:00",3.6000000000000000e+01,"A-",3.81349993e+00,,"Mestrado","""BALANÇO HÍDRICO NA REGIÃO SUL/SUDESTE DA AMÉRICA DO SUL SIMULADO PELO MODELO ATMOSFÉRICO CPTEC/COLA""","Sim",5.6316000000000000e+04,9.5168000000000000e+04,7.5499746753000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
3.7419200600000000e+08,"MET","Concluído","03/02/06 00:00:00","03/31/11 00:00:00",,,,"11/01/07 00:00:00",,"05/28/07 00:00:00",,"03/31/11 00:00:00",6.9000000000000000e+01,"A ",4.06766653e+00,,"Doutorado","“IMPACTOS DOS PADRÕES ESPACIAIS DA VEGETAÇÃO NAS VARIÁVEIS ATMOSFÉRICA E TERRESTRE DO CICLO HIDROLÓGICO EM BACIA DE FLORESTA AMAZÔNICA”","Sim",5.0700000000000000e+02,3.2569870000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7427200000000000e+08,"MET","Concluído","03/02/00 00:00:00","04/30/03 00:00:00",,,,"06/07/01 00:00:00",,,,"04/30/03 00:00:00",3.7000000000000000e+01,"B+",3.22900009e+00,,"Mestrado","""ESTUDO DA INFLUÊNCIA DE JATOS DE BAIXOS NÍVEIS NA ESTRUTURA DA CAMADA LIMITE ESTÁVEL ACIMA DO PANTANAL MATOGROSSENSE""","Sim",5.6316000000000000e+04,1.5761302829000000e+10,9.5133000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7451200000000000e+08,"MET","Concluído","03/02/00 00:00:00","04/03/02 00:00:00",,,,"06/08/01 00:00:00",,,,"04/03/02 00:00:00",4.1000000000000000e+01,"B+",3.32500005e+00,,"Mestrado","""ESTUDO DAS CAMADAS LIMITES PLANETÁRIA MARINHA E CONTINENTAL NA REGIÃO DO CENTRO DE LANÇAMENTO DE ALCÂNTARA""","Sim",5.6316000000000000e+04,2.5338498200000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7451200700000000e+08,"MET","Concluído","06/04/07 00:00:00","03/28/13 00:00:00",,,,"06/04/09 00:00:00",,"09/05/08 00:00:00",,"03/28/13 00:00:00",6.9000000000000000e+01,"A-",3.53433323e+00,,"Doutorado","""SENSIBILIDADE DO MODELO MM5 NO PROGNÓSTICO DO VENTO ÀS DIFERENTES PARAMETRIZAÇÕES DE CAMADA LIMITE PLANETÁRIA NO CENTRO DE LANÇAMENTO DE ALCÂNTARA""","Sim",2.2101000000000000e+04,2.5338498200000000e+09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7478200000000000e+08,"CAP","Concluído","03/02/00 00:00:00","09/30/03 00:00:00",,,,"08/31/01 00:00:00",,,,"09/30/03 00:00:00",3.6000000000000000e+01,"A ",3.95099998e+00,,"Mestrado","""LEVANTAMENTO DA QUALIDADE DO PROCESSO DE SOFTWARE COM FOCO NAS PEQUENAS ORGANIZAÇÕES""","Sim",4.8437000000000000e+04,5.9579000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7486200000000000e+08,"ISO","Concluído","03/02/00 00:00:00",,,,,,,,,,3.0000000000000000e+00,"C+",2.30099988e+00,,"Isolado",,"Sim",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7516200000000000e+08,"AST","Desistiu","06/01/00 00:00:00",,,,,,,,,,,,0.00000000e+00,,"Doutorado",,,9.3920000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7516200100000000e+08,"CAP","Concluído","06/04/01 00:00:00","02/22/06 00:00:00",,,,"09/01/04 00:00:00",,"02/19/04 00:00:00",,"02/22/06 00:00:00",8.4000000000000000e+01,"A-",3.67600012e+00,,"Doutorado","""MODELO MATEMÁTICO PARA ANÁLISE DOS EFEITOS DA TURBULÊNCIA EM ESCOAMENTOS BIFÁSICOS FLUIDO-PARTÍCULA""","Sim",6.2677000000000000e+04,9.5451000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7524200000000000e+08,"MET","Concluído","03/02/00 00:00:00","09/16/02 00:00:00",,,,"06/05/01 00:00:00",,,,"09/16/02 00:00:00",3.6000000000000000e+01,"B+",3.27600002e+00,,"Mestrado","""ESTUDO COMPARATIVO DA ESTRUTURA DA TURBULÊNCIA ATMOSFÉRICA NA CAMADA LIMITE SUPERFICIAL ACIMA DO PANTANAL MATOGROSSENSE NOS PERÍODOS ÚMIDO E SECO""","Sim",5.6316000000000000e+04,9.5133000000000000e+04,1.4000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,
3.7559200000000000e+08,"MET","Concluído","03/02/00 00:00:00","06/03/03 00:00:00",,,,"06/07/01 00:00:00",,,,"06/03/03 00:00:00",3.7000000000000000e+01,"B+",3.20499992e+00,,"Mestrado","""UM ESTUDO DAS SONDAGENS DO ICI (INVERSION COUPLED IMAGER) MEDIANTE O PROCESSAMENTO DE PERFIS ATMOSFÉRICOS BRASILEIROS""","Sim",5.6316000000000000e+04,4.6000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7567200000000000e+08,"AST","Concluído","03/02/00 00:00:00","02/26/02 00:00:00",,,,"08/21/01 00:00:00",,,,"02/26/02 00:00:00",4.0000000000000000e+01,"A-",3.58671427e+00,,"Mestrado","MODELAGEM MATEMÁTICA DO COMPORTAMENTO MECÂNICO DO DETECTOR DE ONDAS GRAVITACIONAIS ""MÁRIO SCHENBERG""","Sim",9.3920000000000000e+04,9.3920000000000000e+04,8.9654000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
3.7567200200000000e+08,"AST","Concluído","02/28/02 00:00:00","05/20/05 00:00:00",,,,"05/28/04 00:00:00",,"09/05/03 00:00:00",,"05/20/05 00:00:00",8.6000000000000000e+01,"A-",3.48360872e+00,,"Doutorado","""SIMULAÇÃO DA RESPOSTA DO DETECTOR MARIO SCHENBERG A ONDAS GRAVITACIONAIS ORIUNDAS DE FONTES ASTROFÍSICAS""","Sim",7.6988000000000000e+04,9.3920000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
3.7575200000000000e+08,"ISO","Desligado","03/02/00 00:00:00",,,,,,,,,,0.0000000000000000e+00,"D",1.00000005e-03,,"Isolado",,"Não",4.8437000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
